	act	scene	char_from	text	all	barnardo	both	captain	danes	first ambassador	first clown	first player	first sailor	fortinbras	francisco	gentleman	ghost	guildenstern	hamlet	horatio	king	laertes	lord	lords	lucianus	marcellus	messenger	ophelia	osric	player king	player queen	polonius	priest	prologue	queen	reynaldo	rosencrantz	second clown	servant	voltemand
106	1	2	horatio	as i do live my honour d lord tis true and we do think it writ down in our duty to let you know of it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	1	2	hamlet	indeed indeed sir but this trouble i hold you the watch tonight mar and	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	1	2	barnardo	we do my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	1	2	hamlet	arm d say you both arm d my lord	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	1	2	hamlet	from top to toe	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	1	2	both	my lord from head to foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	1	2	hamlet	then see you not his face	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	1	2	horatio	o yes my lord he wear his beaver up	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	1	2	hamlet	what look d he frowningly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	1	2	horatio	a countenance more in sorrow than in anger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	1	2	hamlet	pale or red	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	1	2	horatio	nay very pale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	1	2	hamlet	and fix d his eye upon you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	1	2	horatio	most constantly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	1	2	hamlet	i would i have be there	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	1	2	horatio	it would have much amaz d you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	1	2	hamlet	very like very like stay d it long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	1	2	horatio	while one with moderate haste might tell a hundred marcellus and	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	1	2	barnardo	long long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	1	2	horatio	not when i saw t	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	1	2	hamlet	his beard be grizzled no	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	1	2	horatio	it be as i have see it in his life a sable silver d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	1	2	hamlet	i will watch tonight perchance twill walk again	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	1	2	horatio	i warrant you it will	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	1	2	hamlet	if it assume my noble father s person i ll speak to it though hell itself should gape and bid i hold my peace i pray you all if you have hitherto conceal d this sight let it be tenable in your silence still and whatsoever else shall hap tonight give it an understanding but no tongue i will requite your love so fare ye well upon the platform twixt eleven and twelve i ll visit you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	1	2	all	our duty to your honour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	1	2	hamlet	your love as mine to you farewell my father s spirit in arm all be not well i doubt some foul play would the night be come till then sit still my soul foul deed will rise though all the earth o erwhelm they to man s eye	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	1	3	laertes	my necessary be embark d farewell and sister as the wind give benefit and convoy be assistant do not sleep but let i hear from you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
134	1	3	ophelia	do you doubt that	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	1	3	laertes	for hamlet and the trifling of his favour hold it a fashion and a toy in blood a violet in the youth of primy nature forward not permanent sweet not last the perfume and suppliance of a minute no more	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
136	1	3	ophelia	no more but so	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	1	3	laertes	think it no more for nature crescent do not grow alone in thew and bulk but as this temple wax the inward service of the mind and soul grow wide withal perhaps he love you now and now no soil nor cautel doth besmirch the virtue of his will but you must fear his greatness weigh d his will be not his own for he himself be subject to his birth he may not as unvalu d person do carve for himself for on his choice depend the sanctity and health of this whole state and therefore must his choice be circumscrib d unto the voice and yielding of that body whereof he be the head then if he say he love you it fit your wisdom so far to believe it as he in his particular act and place may give his say deed which be no far than the main voice of denmark go withal then weigh what loss your honour may sustain if with too credent ear you list his song or lose your heart or your chaste treasure open to his unmaster d importunity fear it ophelia fear it my dear sister and keep you in the rear of your affection out of the shot and danger of desire the chary maid be prodigal enough if she unmask her beauty to the moon virtue itself scope not calumnious stroke the canker gall the infant of the spring too oft before their button be disclos d and in the morn and liquid dew of youth contagious blastment be most imminent be wary then good safety lie in fear youth to itself rebel though none else near	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
138	1	3	ophelia	i shall th effect of this good lesson keep as watchman to my heart but good my brother do not as some ungracious pastor do show i the steep and thorny way to heaven whilst like a puff d and reckless libertine himself the primrose path of dalliance tread and reck not his own rede	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	1	3	laertes	o fear i not i stay too long but here my father come enter polonius a double blessing be a double grace occasion smile upon a second leave	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
140	1	3	polonius	yet here laertes aboard aboard for shame the wind sit in the shoulder of your sail and you be stay d for there my blessing with you and these few precept in thy memory look thou character give thy thought no tongue nor any unproportion d think his act be thou familiar but by no mean vulgar those friend thou hast and their adoption try grapple they unto thy soul with hoop of steel but do not dull thy palm with entertainment of each new hatch d unfledg d comrade beware of entrance to a quarrel but be in bear t that th opposed may beware of thee give every man thine ear but few thy voice take each man s censure but reserve thy judgment costly thy habit as thy purse can buy but not express d in fancy rich not gaudy for the apparel oft proclaim the man and they in france of the good rank and station be of a most select and generous chief in that neither a borrower nor a lender be for loan oft lose both itself and friend and borrowing dull the edge of husbandry this above all to thine own self be true and it must follow as the night the day thou canst not then be false to any man farewell my blessing season this in thee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	1	3	laertes	most humbly do i take my leave my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
142	1	3	polonius	the time invite you go your servant tend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	1	3	laertes	farewell ophelia and remember well what i have say to you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
144	1	3	ophelia	tis in my memory lock d and you yourself shall keep the key of it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	1	3	laertes	farewell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
146	1	3	polonius	what is t ophelia he hath say to you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	1	3	ophelia	so please you something touch the lord hamlet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
148	1	3	polonius	marry well bethink tis tell i he hath very oft of late give private time to you and you yourself have of your audience be most free and bounteous if it be so as so tis put on i and that in way of caution i must tell you you do not understand yourself so clearly as it behove my daughter and your honour what be between you give i up the truth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
149	1	3	ophelia	he hath my lord of late make many tender of his affection to i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
150	1	3	polonius	affection pooh you speak like a green girl unsifted in such perilous circumstance do you believe his tender as you call they	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
151	1	3	ophelia	i do not know my lord what i should think	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
152	1	3	polonius	marry i ll teach you think yourself a baby that you have ta en these tender for true pay which be not sterling tender yourself more dearly or not to crack the wind of the poor phrase roam it thus you ll tender i a fool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
153	1	3	ophelia	my lord he hath importun d i with love in honourable fashion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
154	1	3	polonius	ay fashion you may call it go to go to	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
155	1	3	ophelia	and hath give countenance to his speech my lord with almost all the holy vow of heaven	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
156	1	3	polonius	ay spring to catch woodcock i do know when the blood burn how prodigal the soul lend the tongue vow these blaze daughter give more light than heat extinct in both even in their promise as it be a making you must not take for fire from this time be something scanter of your maiden presence set your entreatment at a high rate than a command to parley for lord hamlet believe so much in he that he be young and with a large tether may he walk than may be give you in few ophelia do not believe his vow for they be broker not of that dye which their investment show but mere implorator of unholy suit breathe like sanctify and pious bawds the well to beguile this be for all i would not in plain term from this time forth have you so slander any moment leisure as to give word or talk with the lord hamlet look to t i charge you come your way	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
157	1	3	ophelia	i shall obey my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
158	1	4	hamlet	the air bite shrewdly it be very cold	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	1	4	horatio	it be a nipping and an eager air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	1	4	hamlet	what hour now	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	1	4	horatio	i think it lack of twelve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	1	4	marcellus	no it be strike	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	1	4	horatio	indeed i hear it not it then draw near the season wherein the spirit hold his will not to walk what do this mean my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	1	4	hamlet	the king doth wake tonight and take his rouse keep wassail and the swaggering upspre reel and as he drain his draught of rhenish down the kettle drum and trumpet thus bray out the triumph of his pledge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	1	4	horatio	be it a custom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	1	4	hamlet	ay marry is t and to my mind though i be native here and to the manner bear it be a custom more honour d in the breach than the observance this heavy headed revel east and west make we traduc d and tax d of other nation they clepe we drunkard and with swinish phrase soil our addition and indeed it take from our achievement though perform d at height the pith and marrow of our attribute so oft it chance in particular man that for some vicious mole of nature in they as in their birth wherein they be not guilty since nature can not choose his origin by their o ergrowth of some complexion oft break down the pale and fort of reason or by some habit that too much o erleavens the form of plausive manners that these man carrying i say the stamp of one defect be nature s livery or fortune s star his virtue else be they as pure as grace as infinite as man may undergo shall in the general censure take corruption from that particular fault the dram of evil doth all the noble substance often doubt to his own scandal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	1	4	horatio	look my lord it come enter ghost	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	1	4	hamlet	angel and minister of grace defend we be thou a spirit of health or goblin damn d bring with thee air from heaven or blast from hell be thy intent wicked or charitable thou com st in such a questionable shape that i will speak to thee i ll call thee hamlet king father royal dane o answer i let i not burst in ignorance but tell why thy canoniz d bone hearse in death have burst their cerement why the sepulchre wherein we see thee quietly inurn d hath op d his ponderous and marble jaw to cast thee up again what may this mean that thou dead corse again in complete steel revisit st thus the glimpse of the moon make night hideous and we fool of nature so horridly to shake our disposition with thought beyond the reach of our soul say why be this wherefore what should we do	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	1	4	horatio	it beckon you to go away with it as if it some impartment do desire to you alone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	1	4	marcellus	look with what courteous action it wave you to a more removed ground but do not go with it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	1	4	horatio	no by no mean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	1	4	hamlet	it will not speak then will i follow it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	1	4	horatio	do not my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	1	4	hamlet	why what should be the fear i do not set my life at a pin s fee and for my soul what can it do to that be a thing immortal as itself it wave i forth again i ll follow it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	1	4	horatio	what if it tempt you toward the flood my lord or to the dreadful summit of the cliff that beetle o er his base into the sea and there assume some other horrible form which might deprive your sovereignty of reason and draw you into madness think of it the very place put toy of desperation without more motive into every brain that look so many fadom to the sea and hear it roar beneath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	1	4	hamlet	it wave i still go on i ll follow thee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	1	4	marcellus	you shall not go my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	1	4	hamlet	hold off your hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	1	4	horatio	be rul d you shall not go	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	1	4	hamlet	my fate cry out and make each petty artery in this body as hardy as the nemean lion s nerve still be i call d unhand i gentleman by heaven i ll make a ghost of he that let i i say away go on i ll follow thee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	1	4	horatio	he wax desperate with imagination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	1	4	marcellus	let s follow tis not fit thus to obey he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	1	4	horatio	have after to what issue will this come	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	1	4	marcellus	something be rotten in the state of denmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	1	4	horatio	heaven will direct it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	1	4	marcellus	nay let s follow he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	1	5	marcellus	nor i my lord in faith	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	1	5	hamlet	upon my sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	1	5	marcellus	we have swear my lord already	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	1	5	hamlet	indeed upon my sword indeed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	1	5	ghost	swear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	1	5	hamlet	ha ha boy say st thou so art thou there truepenny come on you hear this fellow in the cellarage consent to swear	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	1	5	horatio	propose the oath my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	1	5	hamlet	never to speak of this that you have see swear by my sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	1	5	ghost	swear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	1	5	hamlet	hic et ubique then we ll shift our ground come hither gentleman and lay your hand again upon my sword never to speak of this that you have hear swear by my sword	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	1	5	ghost	swear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	1	5	hamlet	well say old mole canst work i th earth so fast a worthy pioner once more remove good friend	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	1	5	horatio	o day and night but this be wondrous strange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	1	5	hamlet	and therefore as a stranger give it welcome there be more thing in heaven and earth horatio than be dream of in your philosophy but come here as before never so help you mercy how strange or odd soe er i bear myself as i perchance hereafter shall think meet to put an antic disposition on that you at such time see i never shall with arm encumber d thus or this head shake or by pronounce of some doubtful phrase as well we know or we could and if we would or if we list to speak or there be and if they might or such ambiguous giving out to note that you know aught of me this not to do so grace and mercy at your most need help you swear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
